system:index,LST_Celsius,data,timestamp_utc,.geo
2012_05_19,44.492804123711366,2012-05-19,1337385600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_05_21,38.69408163265309,2012-05-21,1337558400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_05_22,39.01000000000005,2012-05-22,1337644800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_05_26,39.320298313878105,2012-05-26,1337990400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_05_28,42.27580402010053,2012-05-28,1338163200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_05_29,38.27959792477304,2012-05-29,1338249600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_05_31,38.43665829145731,2012-05-31,1338422400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_02,33.78707317073173,2012-06-02,1338595200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_05,33.399176470588266,2012-06-05,1338854400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_06,42.00426987061001,2012-06-06,1338940800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_08,36.94957286432164,2012-06-08,1339113600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_09,38.118768844221144,2012-06-09,1339200000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_11,37.688944723618114,2012-06-11,1339372800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_13,33.29000000000002,2012-06-13,1339545600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_15,32.27000000000004,2012-06-15,1339718400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_17,39.88892116182574,2012-06-17,1339891200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_18,36.21816326530614,2012-06-18,1339977600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_21,43.53025125628145,2012-06-21,1340236800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_22,38.610000000000014,2012-06-22,1340323200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_23,38.45311557788947,2012-06-23,1340409600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_24,33.15379381443304,2012-06-24,1340496000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_06_27,34.54821022727276,2012-06-27,1340755200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_07_04,36.036601941747605,2012-07-04,1341360000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_07_08,40.88550251256285,2012-07-08,1341705600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_07_10,38.83605527638195,2012-07-10,1341878400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_07_11,42.03902934537248,2012-07-11,1341964800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_07_15,33.551620915032714,2012-07-15,1342310400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_07_17,32.886130653266356,2012-07-17,1342483200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_07_19,33.055678391959816,2012-07-19,1342656000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_07_20,44.06361809045229,2012-07-20,1342742400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_07_22,40.53821608040205,2012-07-22,1342915200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_07_23,38.622135678391984,2012-07-23,1343001600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_07_24,40.347286432160814,2012-07-24,1343088000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_07_29,33.86816239316244,2012-07-29,1343520000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_02,33.37432900432903,2012-08-02,1343865600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_03,44.022989949748776,2012-08-03,1343952000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_04,38.35796482412064,2012-08-04,1344038400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_05,45.71628140703521,2012-08-05,1344124800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_07,44.23512562814073,2012-08-07,1344297600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_08,36.532630057803495,2012-08-08,1344384000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_09,35.34698630136988,2012-08-09,1344470400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_10,34.750787671232914,2012-08-10,1344556800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_11,40.04512562814073,2012-08-11,1344643200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_12,36.38670995671,2012-08-12,1344729600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_14,43.27339195979902,2012-08-14,1344902400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_16,31.65000000000003,2012-08-16,1345075200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_17,32.89000000000004,2012-08-17,1345161600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_18,37.05000000000001,2012-08-18,1345248000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_21,43.47505025125631,2012-08-21,1345507200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_24,33.585502512562854,2012-08-24,1345766400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_25,36.247519379845016,2012-08-25,1345852800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_26,43.825813953488414,2012-08-26,1345939200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_28,39.374696969697005,2012-08-28,1346112000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_30,49.42454773869349,2012-08-30,1346284800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_08_31,40.94512562814074,2012-08-31,1346371200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_01,45.44439698492465,2012-09-01,1346457600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_02,44.895804020100535,2012-09-02,1346544000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_03,44.92663316582917,2012-09-03,1346630400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_04,48.59052763819099,2012-09-04,1346716800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_05,41.30869346733672,2012-09-05,1346803200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_06,46.80452261306536,2012-09-06,1346889600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_09,42.05949748743721,2012-09-09,1347148800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_10,44.85587939698497,2012-09-10,1347235200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_11,44.64082914572866,2012-09-11,1347321600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_12,42.95979899497489,2012-09-12,1347408000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_15,48.09821608040203,2012-09-15,1347667200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_17,44.14517587939703,2012-09-17,1347840000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_18,45.36711055276384,2012-09-18,1347926400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_19,42.5968341708543,2012-09-19,1348012800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_20,49.57912060301512,2012-09-20,1348099200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_21,41.98304020100505,2012-09-21,1348185600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_22,50.47321608040204,2012-09-22,1348272000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_24,48.2499246231156,2012-09-24,1348444800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_25,45.62618090452265,2012-09-25,1348531200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_26,47.55087939698495,2012-09-26,1348617600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_28,44.14972361809049,2012-09-28,1348790400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_09_29,50.07675879396986,2012-09-29,1348876800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_01,46.706674584323075,2012-10-01,1349049600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_02,40.71000000000003,2012-10-02,1349136000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_03,42.427636986301415,2012-10-03,1349222400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_04,36.55000000000001,2012-10-04,1349308800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_05,43.17600502512565,2012-10-05,1349395200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_06,45.182135678391994,2012-10-06,1349481600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_08,40.973100775193835,2012-10-08,1349654400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_10,44.73984198645602,2012-10-10,1349827200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_11,41.86143216080404,2012-10-11,1349913600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_15,49.71055276381912,2012-10-15,1350259200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_17,44.708768844221126,2012-10-17,1350432000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_19,47.938844221105576,2012-10-19,1350604800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_20,45.08967336683419,2012-10-20,1350691200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_21,46.67175879396987,2012-10-21,1350777600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_22,51.15479899497491,2012-10-22,1350864000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_23,45.8580653266332,2012-10-23,1350950400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_24,51.646331658291494,2012-10-24,1351036800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_26,51.28130653266334,2012-10-26,1351209600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_27,43.161432160804054,2012-10-27,1351296000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_28,45.162565284178235,2012-10-28,1351382400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_29,50.41601156069367,2012-10-29,1351468800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_10_31,55.90944723618094,2012-10-31,1351641600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_02,45.342989949748784,2012-11-02,1351814400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_03,45.653467336683455,2012-11-03,1351900800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_04,49.33286432160807,2012-11-04,1351987200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_05,50.819698492462315,2012-11-05,1352073600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_06,47.34143216080403,2012-11-06,1352160000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_07,50.32540201005028,2012-11-07,1352246400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_11,49.90844221105531,2012-11-11,1352592000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_13,40.79510158013546,2012-11-13,1352764800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_14,51.81932160804025,2012-11-14,1352851200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_15,45.20263819095481,2012-11-15,1352937600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_16,53.680402010050294,2012-11-16,1353024000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_20,48.619924623115594,2012-11-20,1353369600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_21,45.99000000000001,2012-11-21,1353456000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_22,50.32902010050255,2012-11-22,1353542400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_23,52.90349246231159,2012-11-23,1353628800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_24,49.38419597989953,2012-11-24,1353715200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_25,51.325351758794,2012-11-25,1353801600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_27,50.289447236180926,2012-11-27,1353974400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_28,45.11798994974878,2012-11-28,1354060800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_11_30,42.755032258064546,2012-11-30,1354233600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_01,41.694824120603045,2012-12-01,1354320000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_02,42.04278008298758,2012-12-02,1354406400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_06,36.22608300907914,2012-12-06,1354752000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_07,43.37947976878616,2012-12-07,1354838400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_08,45.495125628140734,2012-12-08,1354924800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_11,46.937864321608075,2012-12-11,1355184000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_13,46.672412060301546,2012-12-13,1355356800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_14,48.921557788944746,2012-12-14,1355443200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_15,44.23681208053696,2012-12-15,1355529600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_16,50.23120603015078,2012-12-16,1355616000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_17,42.170000000000016,2012-12-17,1355702400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_18,42.11551724137933,2012-12-18,1355788800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_20,48.91685929648245,2012-12-20,1355961600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_21,38.29000000000002,2012-12-21,1356048000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_22,48.48688442211058,2012-12-22,1356134400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_23,45.27000000000004,2012-12-23,1356220800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_24,41.47000000000002,2012-12-24,1356307200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_25,48.49899497487442,2012-12-25,1356393600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_26,44.05711055276387,2012-12-26,1356480000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_27,52.24356783919601,2012-12-27,1356566400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2012_12_29,46.34091743119268,2012-12-29,1356739200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_09,36.534120603015104,2013-01-09,1357689600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_10,51.582066508313574,2013-01-10,1357776000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_11,44.78447236180907,2013-01-11,1357862400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_12,40.670000000000016,2013-01-12,1357948800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_14,49.24374371859299,2013-01-14,1358121600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_17,46.79375722543355,2013-01-17,1358380800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_19,46.33942953020139,2013-01-19,1358553600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_23,38.883502109704665,2013-01-23,1358899200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_25,45.053015075376926,2013-01-25,1359072000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_26,48.900276381909585,2013-01-26,1359158400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_28,49.849899497487456,2013-01-28,1359331200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_30,46.5246733668342,2013-01-30,1359504000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_01_31,47.52389447236184,2013-01-31,1359590400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_02_01,46.97894472361811,2013-02-01,1359676800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_02_03,41.42375163398695,2013-02-03,1359849600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_02_04,47.43582914572867,2013-02-04,1359936000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_02_08,42.33000000000004,2013-02-08,1360281600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_02_10,43.49482972136225,2013-02-10,1360454400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_02_12,43.79000000000002,2013-02-12,1360627200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_02_13,43.72121301775151,2013-02-13,1360713600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_02_17,47.07647302904565,2013-02-17,1361059200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_02_20,44.286072234763,2013-02-20,1361318400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_02_23,44.93000000000001,2013-02-23,1361577600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_02_24,38.03434108527135,2013-02-24,1361664000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_02_26,45.1054913294798,2013-02-26,1361836800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_02_27,51.25286432160808,2013-02-27,1361923200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_02_28,43.79198492462314,2013-02-28,1362009600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_01,51.420326633165864,2013-03-01,1362096000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_03,45.74453757225435,2013-03-03,1362268800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_10,45.71000000000003,2013-03-10,1362873600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_13,50.42479899497491,2013-03-13,1363132800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_15,49.21000000000003,2013-03-15,1363305600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_17,41.85190476190478,2013-03-17,1363478400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_22,40.13090534979427,2013-03-22,1363910400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_24,44.08632088520059,2013-03-24,1364083200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_26,45.17817155756211,2013-03-26,1364256000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_28,45.861784232365174,2013-03-28,1364428800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_29,37.327856209150376,2013-03-29,1364515200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_30,41.66670854271359,2013-03-30,1364601600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_03_31,49.04623115577892,2013-03-31,1364688000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_02,39.10243718592967,2013-04-02,1364860800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_04,46.79318118948827,2013-04-04,1365033600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_06,46.15765327695564,2013-04-06,1365206400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_07,39.044522613065354,2013-04-07,1365292800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_09,37.271615201900275,2013-04-09,1365465600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_11,37.89505836575878,2013-04-11,1365638400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_12,39.23565326633168,2013-04-12,1365724800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_13,34.690000000000055,2013-04-13,1365811200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_14,44.25416184971102,2013-04-14,1365897600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_15,41.70917808219179,2013-04-15,1365984000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_16,39.568190954773904,2013-04-16,1366070400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_17,37.64949748743721,2013-04-17,1366156800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_18,45.12015075376888,2013-04-18,1366243200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_25,28.610000000000017,2013-04-25,1366848000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_04_27,35.651676136363655,2013-04-27,1367020800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_02,33.09178391959803,2013-05-02,1367452800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_04,36.42723618090456,2013-05-04,1367625600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_08,38.955929648241224,2013-05-08,1367971200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_11,32.03528104575167,2013-05-11,1368230400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_13,33.057500000000026,2013-05-13,1368403200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_16,33.762102272727304,2013-05-16,1368662400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_18,26.947674418604688,2013-05-18,1368835200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_19,31.46439698492467,2013-05-19,1368921600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_20,37.828190954773895,2013-05-20,1369008000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_22,41.11684967320264,2013-05-22,1369180800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_29,38.8927638190955,2013-05-29,1369785600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_05_31,36.47369346733672,2013-05-31,1369958400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_01,40.57407035175882,2013-06-01,1370044800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_03,39.35118090452265,2013-06-03,1370217600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_07,41.14055276381912,2013-06-07,1370563200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_11,32.144120603015104,2013-06-11,1370908800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_16,34.151060606060625,2013-06-16,1371340800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_18,34.327160804020124,2013-06-18,1371513600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_19,29.336415094339664,2013-06-19,1371600000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_21,32.08101626016264,2013-06-21,1371772800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_23,32.39781407035178,2013-06-23,1371945600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_26,32.73000000000002,2013-06-26,1372204800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_28,37.12293969849249,2013-06-28,1372377600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_06_30,39.23464824120605,2013-06-30,1372550400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_01,34.0017085427136,2013-07-01,1372636800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_05,31.83000000000004,2013-07-05,1372982400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_07,33.89231155778897,2013-07-07,1373155200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_09,33.00242542153052,2013-07-09,1373328000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_16,33.43957364341088,2013-07-16,1373932800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_22,28.51746231155783,2013-07-22,1374451200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_23,36.3345477386935,2013-07-23,1374537600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_25,33.91516814159295,2013-07-25,1374710400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_27,36.95846733668344,2013-07-27,1374883200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_28,35.06391959798999,2013-07-28,1374969600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_07_30,35.74211581291762,2013-07-30,1375142400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_01,31.030326633165867,2013-08-01,1375315200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_03,35.77575376884425,2013-08-03,1375488000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_04,38.54015075376888,2013-08-04,1375574400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_05,38.94889447236185,2013-08-05,1375660800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_06,31.551212121212178,2013-08-06,1375747200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_10,35.90761306532667,2013-08-10,1376092800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_11,36.13000000000005,2013-08-11,1376179200000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_12,38.79293969849249,2013-08-12,1376265600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_13,32.85905444126076,2013-08-13,1376352000000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_14,27.890000000000043,2013-08-14,1376438400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_15,41.32715909090913,2013-08-15,1376524800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_17,42.74417085427138,2013-08-17,1376697600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_19,39.83365795724468,2013-08-19,1376870400000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_20,33.02569620253169,2013-08-20,1376956800000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2013_08_22,39.59272206303727,2013-08-22,1377129600000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
