system:index,LST_Celsius,data,timestamp_utc,.geo
2002_11_16,51.170000000000016,2002-11-16,1.0374048E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_17,41.190000000000055,2002-11-17,1.0374912E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_18,46.110000000000014,2002-11-18,1.0375776E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_19,47.53000000000003,2002-11-19,1.037664E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_21,51.79000000000002,2002-11-21,1.0378368E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_23,38.870000000000005,2002-11-23,1.0380096E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_25,38.23000000000002,2002-11-25,1.0381824E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_11_28,43.51000000000005,2002-11-28,1.0384416E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_02,47.43000000000001,2002-12-02,1.0387872E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_03,47.43000000000001,2002-12-03,1.0388736E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_04,46.73000000000002,2002-12-04,1.03896E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_05,50.25000000000006,2002-12-05,1.0390464E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_06,47.97000000000003,2002-12-06,1.0391328E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_07,44.450000000000045,2002-12-07,1.0392192E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_12,47.650000000000034,2002-12-12,1.0396512E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_13,36.77000000000004,2002-12-13,1.0397376E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_14,42.27000000000004,2002-12-14,1.039824E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_16,43.25000000000006,2002-12-16,1.0399968E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_18,47.39000000000004,2002-12-18,1.0401696E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_19,42.55000000000001,2002-12-19,1.040256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_21,49.870000000000005,2002-12-21,1.0404288E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_22,40.73000000000002,2002-12-22,1.0405152E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_23,53.170000000000016,2002-12-23,1.0406016E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_29,39.75000000000006,2002-12-29,1.04112E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2002_12_31,37.670000000000016,2002-12-31,1.0412928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_01_01,47.43000000000001,2003-01-01,1.0413792E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
