Data Medicao,Hora Medicao,TX,LST_Celsius
2014-12-20,1200,25.9,41.792194092827025
2014-12-21,1200,26.5,35.742475795297395
2014-12-23,1200,26.1,42.33940340909095
2014-12-24,1200,25.7,48.88624329159216
2014-12-28,1200,28.0,45.969366515837145
2014-12-30,1200,27.7,43.59874371859299
2014-12-31,1200,25.0,47.722537688442245
2015-01-01,1200,26.7,36.89075471698117
2015-01-04,1200,26.2,37.32621451104103
2015-01-06,1200,26.9,38.25000000000006
2015-01-08,1200,27.4,39.953190954773895
2015-01-09,1200,26.9,45.01820295983089
2015-01-11,1200,28.1,41.167350157728734
2015-01-13,1200,27.4,40.14291503267977
2015-01-14,1200,27.4,38.71278894472364
2015-01-15,1200,26.7,43.6316283185841
2015-01-16,1200,27.0,47.43566473988443
2015-01-17,1200,28.0,46.927638190954795
2015-01-18,1200,28.0,51.56165829145731
2015-01-20,1200,27.3,49.82042801556424
2015-01-25,1200,27.0,48.52378698224855
2015-01-27,1200,27.3,52.6162814070352
2015-01-28,1200,26.0,46.255351758794
2015-01-29,1200,27.9,41.43000000000001
2015-01-30,1200,27.5,48.9962060301508
2015-01-31,1200,28.2,44.932410147991554
2015-02-02,1200,27.3,42.29000000000002
2015-02-05,1200,24.5,42.938750000000006
2015-02-09,1200,27.6,43.69525125628145
2015-02-10,1200,27.3,51.57032663316585
2015-02-12,1200,28.2,44.46283540802215
2015-02-14,1200,26.6,40.904716981132104
2015-02-19,1200,25.3,38.18170854271359
2015-02-24,1200,27.2,42.531509433962306
2015-02-26,1200,27.4,48.9139255014327
2015-02-28,1200,27.2,45.82904761904765
2015-03-07,1200,26.1,51.358919597989974
2015-03-11,1200,27.8,47.91987437185932
2015-03-14,1200,26.4,51.79268844221109
2015-03-16,1200,27.9,48.7040753424658
2015-03-18,1200,27.0,45.450928270042255
2015-03-23,1200,27.4,41.51000000000005
2015-03-25,1200,26.7,36.86336683417088
2015-03-27,1200,26.0,36.23000000000002
2015-03-28,1200,25.6,46.24962311557792
2015-04-03,1200,27.8,47.16192920353985
2015-04-05,1200,27.2,42.63108040201008
2015-04-06,1200,28.2,44.62308724832219
2015-04-08,1200,26.1,35.53543689320391
2015-04-10,1200,26.1,41.76638190954777
2015-04-14,1200,26.3,33.57805914972277
2015-04-17,1200,26.6,43.83316582914575
2015-04-18,1200,25.5,40.43834170854275
2015-04-19,1200,26.6,35.21741206030154
2015-04-20,1200,26.8,41.60520100502516
2015-04-21,1200,26.7,42.19293969849249
2015-04-22,1200,27.4,38.63892347600521
2015-04-24,1200,25.7,38.08374371859297
2015-04-26,1200,26.1,43.12344221105533
2015-04-27,1200,25.9,38.36773451327435
2015-04-28,1200,26.4,41.79138190954777
2015-04-29,1200,26.1,42.04271356783921
2015-04-30,1200,25.7,40.52391959799
2015-05-01,1200,26.3,45.35927135678395
2015-05-03,1200,26.7,39.47127840909093
2015-05-05,1200,26.4,44.91487437185933
2015-05-08,1200,27.0,45.32829145728647
2015-05-10,1200,26.2,42.50486725663719
2015-05-12,1200,25.9,44.47133165829148
2015-05-13,1200,25.9,37.812364341085285
2015-05-15,1200,26.7,37.30407035175883
2015-05-16,1200,25.9,40.097236180904545
2015-05-17,1200,26.2,45.80688442211058
2015-05-21,1200,26.5,35.496250000000025
2015-05-22,1200,26.0,41.80168341708546
2015-05-23,1200,26.7,38.42381909547742
2015-05-24,1200,26.0,43.05987437185932
2015-05-26,1200,26.7,41.033969849246255
2015-05-28,1200,25.6,39.05946822308693
2015-06-01,1200,25.5,33.09565326633168
2015-06-02,1200,26.6,42.52070351758799
2015-06-09,1200,23.8,28.515681818181857
2015-06-11,1200,24.9,40.4579396984925
2015-06-13,1200,24.6,36.17243718592967
2015-06-16,1200,25.6,31.24771356783923
2015-06-18,1200,22.4,39.27721105527641
2015-06-20,1200,25.1,31.988740399385595
2015-06-21,1200,23.4,35.443718592964835
2015-06-22,1200,24.2,32.90700879765399
2015-06-27,1200,22.1,31.985778894472386
2015-07-04,1200,24.0,30.32380025940341
2015-07-06,1200,24.0,29.010000000000048
2015-07-08,1200,23.1,32.72160804020105
2015-07-09,1200,23.3,34.71937185929652
2015-07-10,1200,23.0,33.630954773869384
2015-07-11,1200,23.8,29.99000000000001
2015-07-13,1200,24.4,31.059345372460506
2015-07-22,1200,24.1,36.14125628140707
2015-07-25,1200,22.9,32.558391959799025
2015-08-02,1200,23.5,32.04597989949753
2015-08-03,1200,23.6,39.48296482412064
2015-08-04,1200,23.7,37.68296482412062
2015-08-07,1200,24.1,34.99660804020103
2015-08-09,1200,24.2,32.650000000000034
2015-08-10,1200,24.2,38.67241206030154
2015-08-14,1200,23.9,32.62558739255017
2015-08-16,1200,23.5,29.850000000000023
2015-08-17,1200,24.9,35.53000000000003
2015-08-18,1200,24.0,42.28751256281409
2015-08-21,1200,25.6,47.21565326633169
2015-08-23,1200,24.9,43.52062814070355
2015-08-24,1200,24.0,35.84724137931037
2015-08-25,1200,24.9,42.446557788944745
2015-08-26,1200,25.0,41.21432160804023
2015-08-27,1200,25.1,41.76484924623118
2015-08-28,1200,25.2,43.32966804979256
2015-08-29,1200,25.6,36.43160804020103
2015-08-30,1200,26.2,36.68832214765105
2015-09-01,1200,25.2,43.06452261306536
2015-09-02,1200,24.4,38.27000000000004
2015-09-04,1200,26.0,36.54081632653067
2015-09-05,1200,26.4,45.04798994974878
2015-09-06,1200,25.4,48.94856783919601
2015-09-08,1200,24.0,45.50095477386936
2015-09-09,1200,26.4,37.48426636568851
2015-09-10,1200,26.2,39.63232902033274
2015-09-11,1200,25.1,35.66503875968994
2015-09-12,1200,25.5,39.24254004576663
2015-09-13,1200,25.5,44.75793248945152
2015-09-14,1200,26.1,36.413612716763026
2015-09-15,1200,26.1,37.435202614379136
2015-09-18,1200,24.5,40.63565326633168
2015-09-19,1200,26.1,43.915854271356814
2015-09-20,1200,24.8,47.20105691056912
2015-09-21,1200,25.5,43.68954773869349
2015-09-22,1200,25.7,48.88464824120606
2015-09-24,1200,26.0,44.97535816618916
2015-09-25,1200,25.6,45.1018341708543
2015-09-26,1200,26.0,48.80957286432164
2015-09-27,1200,25.6,47.42641830065365
2015-09-28,1200,26.2,47.45718592964827
2015-09-29,1200,25.7,48.12145728643221
2015-09-30,1200,25.3,40.72359296482416
2015-10-01,1200,26.4,44.27625628140707
2015-10-03,1200,25.9,48.76412060301509
2015-10-04,1200,26.2,48.65547738693469
2015-10-05,1200,26.1,48.49321608040203
2015-10-10,1200,25.2,40.14321839080464
2015-10-11,1200,26.0,46.04296482412064
2015-10-12,1200,27.5,39.136256281407064
2015-10-13,1200,25.7,44.877649572649595
2015-10-16,1200,27.0,38.32955555555558
2015-10-17,1200,25.9,52.406859296482445
2015-10-19,1200,26.4,49.36226130653269
2015-10-21,1200,26.9,50.85638190954776
2015-10-22,1200,26.4,50.77967105263162
2015-10-23,1200,26.0,41.78195979899501
2015-10-24,1200,26.1,50.22085427135681
2015-10-26,1200,27.8,48.9372613065327
2015-10-27,1200,27.3,46.68788944723622
2015-10-28,1200,26.2,50.00261306532665
2015-10-29,1200,27.3,50.10712309820196
2015-10-30,1200,26.6,45.18233668341711
2015-11-02,1200,27.4,43.44607142857146
2015-11-04,1200,27.6,47.03246056782336
2015-11-05,1200,26.2,49.50600502512567
2015-11-06,1200,28.3,49.12195979899501
2015-11-07,1200,26.5,50.31695979899501
2015-11-09,1200,26.4,48.780124481327825
2015-11-11,1200,27.0,51.96065326633169
2015-11-12,1200,26.5,47.77143216080405
2015-11-13,1200,26.3,49.652814070351795
2015-11-14,1200,27.3,50.387261306532686
2015-11-15,1200,28.8,43.436075949367115
2015-11-16,1200,27.9,50.44183417085429
2015-11-17,1200,26.7,41.857160804020126
2015-11-18,1200,27.2,51.049648241206064
2015-11-20,1200,26.7,50.81525125628143
2015-11-21,1200,27.7,47.80781407035179
2015-11-22,1200,27.1,46.67653266331661
2015-11-23,1200,27.1,51.88821608040205
2015-11-24,1200,27.6,46.88701005025127
2015-11-25,1200,28.2,42.01424742268045
2015-11-27,1200,28.2,50.25670854271359
2015-11-28,1200,26.7,46.98826633165832
2015-11-29,1200,27.5,50.30118090452264
2015-11-30,1200,26.6,48.12793969849249
2015-12-01,1200,26.3,44.16643216080406
2015-12-02,1200,27.2,50.06188442211058
2015-12-03,1200,27.0,46.59969849246232
2015-12-04,1200,26.6,53.65015075376886
2015-12-06,1200,27.9,51.76625628140707
2015-12-07,1200,27.1,50.3678894472362
2015-12-08,1200,27.5,47.72432160804023
2015-12-09,1200,28.5,42.2381290322581
2015-12-10,1200,26.9,40.54113924050637
2015-12-11,1200,27.2,53.556959798995
2015-12-13,1200,27.8,49.951909547738715
2015-12-15,1200,27.3,50.57595477386936
2015-12-16,1200,27.6,45.19791457286435
2015-12-17,1200,27.7,46.33221105527641
2015-12-18,1200,27.1,43.54042713567841
2015-12-20,1200,26.7,43.3657168141593
2015-12-31,1200,26.5,40.202810650887606
2016-01-01,1200,25.5,42.386281407035206
2016-01-02,1200,25.1,40.85427135678395
2016-01-03,1200,26.6,47.1849246231156
2016-01-04,1200,27.0,40.94482412060304
2016-01-05,1200,27.4,35.785823863636395
2016-01-10,1200,23.8,35.56977386934675
2016-01-25,1200,25.7,30.371734513274376
2016-01-26,1200,25.5,36.70296912114016
2016-01-27,1200,25.8,31.58829059829061
2016-01-28,1200,25.9,42.244472361809066
2016-01-30,1200,25.9,40.37542713567842
2016-03-09,1200,27.9,47.23569934640528
2016-03-11,1200,24.9,42.19683918669132
2016-03-12,1200,27.6,40.72312418300657
2016-03-13,1200,27.7,41.50830663615564
2016-03-20,1200,28.3,41.667832957110626
2016-03-23,1200,27.5,46.56955901426722
2016-03-25,1200,28.5,48.06537688442216
2016-04-03,1200,27.1,42.837135678391974
2016-04-04,1200,27.2,38.385854271356806
2016-04-05,1200,27.3,41.98231671554257
2016-04-07,1200,27.6,41.38032663316586
2016-04-08,1200,27.9,43.518743718593
2016-04-15,1200,26.8,36.83643320363169
2016-04-19,1200,27.1,41.04429648241208
2016-04-24,1200,27.3,34.670000000000016
2016-04-26,1200,27.8,40.39528354080224
2016-04-28,1200,28.4,41.35409547738697
2016-04-30,1200,28.2,43.41663316582917
2016-05-03,1200,26.5,40.19354271356786
2016-05-05,1200,27.5,34.79000000000002
2016-05-07,1200,26.7,40.768015075376915
2016-05-14,1200,25.5,39.92228643216083
2016-05-15,1200,25.8,34.46568493150688
2016-05-17,1200,25.5,38.55364321608043
2016-05-18,1200,26.4,31.750000000000057
2016-05-19,1200,26.2,42.54665829145732
2016-05-21,1200,26.4,37.78590142671859
2016-05-22,1200,26.9,36.55644970414202
2016-05-26,1200,25.4,34.58635678391963
2016-05-28,1200,26.6,32.07542495479206
2016-05-30,1200,26.7,30.133468208092495
2016-06-02,1200,27.5,39.23967336683421
2016-06-06,1200,24.4,31.750000000000057
2016-06-07,1200,25.7,36.48201005025128
2016-06-08,1200,26.2,42.56286432160806
2016-06-09,1200,26.4,34.37795180722893
2016-06-10,1200,26.4,34.49682080924858
2016-06-11,1200,25.4,42.71703517587943
2016-06-12,1200,25.9,36.46618090452265
2016-06-13,1200,26.7,36.063743718593
2016-06-15,1200,24.3,38.890351758794
2016-06-16,1200,25.5,34.749246231155794
2016-06-17,1200,25.5,40.617889447236195
2016-06-18,1200,25.1,40.228969849246255
2016-06-20,1200,21.2,28.986095890410997
2016-06-24,1200,25.4,39.13000000000005
2016-06-25,1200,26.0,38.29108040201008
2016-06-26,1200,25.4,33.497555555555586
2016-06-29,1200,25.3,41.76924623115581
2016-07-03,1200,26.0,37.53685929648244
2016-07-04,1200,26.0,37.12484924623119
2016-07-05,1200,25.3,33.052226027397275
2016-07-08,1200,27.1,40.62942211055279
2016-07-10,1200,25.5,40.53934673366837
2016-07-12,1200,25.7,40.74572864321609
2016-07-15,1200,25.2,44.40907035175883
2016-07-17,1200,24.8,44.73097989949752
2016-07-18,1200,25.9,39.347964824120616
2016-07-19,1200,25.2,40.87153266331661
2016-07-20,1200,23.5,33.87671854734115
2016-07-22,1200,23.9,43.03537688442215
2016-07-24,1200,24.5,42.921457286432194
2016-07-25,1200,25.2,38.11824120603018
2016-07-26,1200,24.4,41.93846733668346
2016-07-27,1200,25.0,40.79474874371862
2016-07-29,1200,24.7,41.91623115577892
2016-08-03,1200,24.6,40.30376884422113
2016-08-04,1200,24.0,37.51203517587941
2016-08-05,1200,24.1,42.885879396984954
2016-08-06,1200,25.5,41.36653266331662
2016-08-07,1200,24.9,46.090678391959834
2016-08-09,1200,25.5,45.4257286432161
2016-08-10,1200,25.3,33.63884615384618
2016-08-11,1200,25.9,45.741859296482446
2016-08-12,1200,24.3,43.064396984924656
2016-08-13,1200,25.5,42.29148241206033
2016-08-14,1200,24.9,46.05932160804023
2016-08-15,1200,25.3,39.654497487437226
2016-08-16,1200,25.5,44.678894472361826
2016-08-18,1200,25.5,45.691281407035184
2016-08-19,1200,25.6,39.79168341708546
2016-08-20,1200,26.4,40.63379396984926
2016-08-21,1200,25.5,35.039835082458794
2016-08-22,1200,25.3,44.24881909547741
2016-08-23,1200,26.8,47.5399246231156
2016-08-25,1200,25.0,45.99424623115582
2016-08-26,1200,26.0,39.117899408284075
2016-08-27,1200,25.4,35.31
2016-08-28,1200,25.3,40.849597989949785
2016-08-29,1200,25.3,42.121005025125655
2016-08-30,1200,27.7,45.84530150753771
2016-09-01,1200,24.8,42.77856783919602
2016-09-03,1200,25.5,36.65356783919599
2016-09-05,1200,24.5,34.86904020752273
2016-09-06,1200,26.4,40.79942953020138
2016-09-07,1200,25.7,42.60105527638195
2016-09-08,1200,26.8,48.01263819095482
2016-09-10,1200,27.2,50.197261306532695
2016-09-13,1200,25.8,46.30615577889449
2016-09-14,1200,26.2,42.26376884422115
2016-09-15,1200,26.0,48.61633165829149
2016-09-16,1200,25.5,41.49160804020104
2016-09-17,1200,27.6,37.84922038980512
2016-09-19,1200,25.2,49.63914572864327
2016-09-20,1200,26.3,43.05384422110557
2016-09-21,1200,27.3,48.01236180904526
2016-09-22,1200,27.3,44.15553250345784
2016-09-24,1200,27.6,47.7845098039216
2016-09-26,1200,26.5,44.95791457286435
2016-09-27,1200,27.3,47.23748743718595
2016-09-28,1200,28.5,48.55793969849248
2016-09-29,1200,27.9,47.95791457286433
2016-09-30,1200,26.8,41.18690954773873
2016-10-01,1200,28.1,47.7428894472362
2016-10-02,1200,28.3,42.74773869346737
2016-10-03,1200,27.6,49.55070351758796
2016-10-05,1200,28.0,49.7708542713568
2016-10-07,1200,27.2,41.97932160804023
2016-10-08,1200,27.0,49.877135678391994
2016-10-09,1200,27.2,44.77814070351761
2016-10-10,1200,28.4,49.543643216080426
2016-10-12,1200,24.5,37.09000000000003
2016-10-13,1200,25.5,40.12463035019458
2016-10-14,1200,27.6,40.01365079365081
2016-10-15,1200,28.4,44.42343653250775
2016-10-16,1200,27.0,47.11298994974877
2016-10-17,1200,28.2,52.49679245283021
2016-10-18,1200,28.1,38.92510050251259
2016-10-19,1200,27.7,45.7176381909548
2016-10-21,1200,28.1,47.9227235772358
2016-10-23,1200,29.0,45.013442211055306
2016-10-26,1200,27.7,50.85552763819099
2016-10-28,1200,27.4,51.087412060301546
2016-10-29,1200,28.4,46.910753768844245
2016-10-30,1200,28.5,41.77379862700229
2016-10-31,1200,28.3,46.79422110552768
2016-11-01,1200,27.4,39.66718592964827
2016-11-02,1200,28.4,45.09402614379088
2016-11-04,1200,28.6,41.90258106355385
2016-11-11,1200,27.6,42.46002114164906
2016-11-13,1200,27.8,51.37477611940302
2016-11-14,1200,28.1,46.29115577889449
2016-11-15,1200,26.8,44.63459798994978
2016-11-17,1200,28.3,47.22424623115581
2016-11-18,1200,27.9,51.97721105527642
2016-11-20,1200,27.7,43.00164179104481
2016-11-22,1200,27.5,49.9472613065327
2016-11-23,1200,28.4,47.20791457286434
2016-11-24,1200,28.8,48.3201005025126
2016-11-25,1200,27.0,51.16879396984928
2016-11-26,1200,28.1,46.5204271356784
2016-11-27,1200,28.7,49.95278894472366
2016-11-29,1200,28.4,52.56565326633168
2016-11-30,1200,28.7,43.6834104046243
2016-12-01,1200,28.5,50.070804020100525
2016-12-02,1200,28.7,43.7606030150754
2016-12-03,1200,27.7,48.17954773869349
2016-12-04,1200,27.4,51.46381909547742
2016-12-05,1200,28.7,44.477788944723656
2016-12-06,1200,28.1,49.33251256281411
2016-12-08,1200,28.0,52.0584422110553
2016-12-09,1200,28.4,48.25417085427139
2016-12-10,1200,27.3,48.42645728643219
2016-12-11,1200,28.0,46.34140703517589
2016-12-12,1200,29.0,44.492814070351805
2016-12-13,1200,27.7,42.74147928994084
2016-12-15,1200,29.0,44.62125628140706
2016-12-26,1200,28.4,43.85100000000001
2016-12-27,1200,29.0,42.77760683760685
2016-12-29,1200,27.8,44.14979084967323
2016-12-31,1200,28.0,45.776432160804035
2017-01-03,1200,27.7,44.746116504854406
2017-01-07,1200,28.7,51.23000000000002
2017-01-11,1200,26.7,43.36273869346736
2017-01-16,1200,28.7,33.624761904761954
2017-01-21,1200,27.7,52.09218592964827
2017-01-25,1200,27.9,36.19637681159425
2017-01-30,1200,26.3,35.940406504065066
2017-02-01,1200,28.5,46.148867924528325
2017-02-05,1200,27.3,50.202763819095495
2017-02-08,1200,28.2,52.40781407035178
2017-02-23,1200,26.3,39.18753768844223
2017-02-24,1200,27.7,42.33000000000004
2017-03-02,1200,26.4,37.00157894736845
2017-03-05,1200,27.5,41.56426386233275
2017-03-07,1200,28.0,47.365473251028845
2017-03-10,1200,24.8,38.75434673366837
2017-03-17,1200,26.1,38.29415094339624
2017-03-19,1200,27.1,38.37897260273976
2017-03-21,1200,28.4,47.814773869346766
2017-03-25,1200,27.6,44.37120603015078
2017-03-26,1200,28.0,42.37946502057616
2017-03-28,1200,28.0,47.24150753768848
2017-04-01,1200,28.4,43.690000000000055
2017-04-04,1200,27.3,37.94313769751696
2017-04-06,1200,27.2,43.4258139534884
2017-04-07,1200,27.9,37.16826633165834
2017-04-08,1200,26.3,35.88722543352604
2017-04-16,1200,25.9,30.27000000000004
2017-04-18,1200,26.4,33.91894514767936
2017-04-20,1200,26.1,41.763140703517614
2017-04-22,1200,28.1,40.74735849056607
2017-04-24,1200,26.4,34.43000000000001
2017-04-27,1200,27.6,39.95329571106098
2017-04-29,1200,26.3,33.58685929648244
2017-05-02,1200,26.3,39.99331658291461
2017-05-04,1200,26.0,37.47881559220393
2017-05-12,1200,26.3,37.63193467336687
2017-05-13,1200,25.8,40.25743718592968
2017-05-14,1200,26.6,36.44685929648245
2017-05-15,1200,27.3,42.510979899497535
2017-05-17,1200,27.4,42.60047738693469
2017-05-19,1200,27.7,40.11994974874375
2017-05-20,1200,27.9,41.03902010050254
2017-05-22,1200,25.2,32.77321353065541
2017-05-27,1200,23.7,29.462866817155803
2017-06-02,1200,25.6,25.618145265888487
2017-06-07,1200,24.5,30.00731601731606
2017-06-09,1200,26.1,36.343065326633194
2017-06-12,1200,25.6,35.47994974874375
2017-06-18,1200,23.6,30.74509513742077
2017-06-25,1200,23.0,29.850000000000023
2017-07-02,1200,24.5,31.210000000000036
2017-07-15,1200,21.5,30.754648241206063
2017-07-16,1200,23.2,33.44595477386936
2017-07-17,1200,20.4,29.398321917808225
2017-07-24,1200,22.5,25.77475795297375
2017-07-29,1200,22.7,27.33943396226418
2017-08-03,1200,24.2,38.11140703517591
2017-08-05,1200,25.3,40.00979899497491
2017-08-06,1200,24.7,35.28643216080403
2017-08-08,1200,23.9,36.168241206030174
2017-08-09,1200,25.6,36.80291457286435
2017-08-10,1200,25.6,43.4575125628141
2017-08-12,1200,24.7,37.53645728643221
2017-08-14,1200,23.5,35.08474874371863
2017-08-15,1200,24.4,41.65231155778896
2017-08-16,1200,24.1,35.742587939698524
2017-08-21,1200,25.5,39.43859296482415
2017-08-26,1200,22.7,33.309463327370345
2017-08-28,1200,25.7,38.94517587939702
2017-08-30,1200,24.5,37.33390173410408
2017-08-31,1200,26.1,35.61224836601309
2017-09-01,1200,26.4,38.78158959537576
2017-09-02,1200,24.7,37.30201005025128
2017-09-03,1200,24.8,38.78150753768847
2017-09-04,1200,25.7,41.3084924623116
2017-09-08,1200,25.8,38.67638190954775
2017-09-10,1200,26.3,36.87904522613069
2017-09-11,1200,25.9,31.319212328767136
2017-09-13,1200,27.1,41.83037688442214
2017-09-18,1200,26.9,44.49582914572868
2017-09-22,1200,26.1,36.357346326836605
2017-09-24,1200,26.8,41.21623688155925
2017-09-26,1200,26.6,40.63042713567841
2017-09-29,1200,28.2,45.31027638190959
2017-09-30,1200,26.5,37.62396226415098
2017-10-01,1200,27.2,46.352336683417114
2017-10-02,1200,27.3,45.07673366834174
2017-10-03,1200,28.2,43.67045226130657
2017-10-04,1200,28.5,46.23814070351762
2017-10-06,1200,27.2,45.48282894736846
2017-10-08,1200,27.3,42.34711060948083
2017-10-09,1200,27.3,43.18610983981695
2017-10-10,1200,27.6,39.898517587939736
2017-10-13,1200,28.4,45.001452282157715
2017-10-15,1200,26.9,41.86027638190957
2017-10-17,1200,25.9,32.370000000000005
2017-10-18,1200,28.7,45.3969095477387
2017-10-19,1200,27.8,44.75381909547741
2017-10-22,1200,28.4,48.09507537688446
2017-10-25,1200,27.8,41.05248743718596
2017-10-27,1200,27.9,45.55064102564104
2017-10-28,1200,28.4,42.80434673366837
2017-10-29,1200,28.8,51.41924623115582
2017-10-31,1200,28.6,36.690982658959555
2017-11-01,1200,28.5,44.43375722543357
2017-11-02,1200,28.4,48.122135678391984
2017-11-03,1200,27.8,46.437939698492485
2017-11-04,1200,28.4,43.59502512562818
2017-11-05,1200,28.4,51.04474874371862
2017-11-06,1200,27.7,43.27846733668344
2017-11-07,1200,28.0,47.97349206349208
2017-11-10,1200,27.6,40.91389016018309
2017-11-11,1200,27.0,47.54298994974875
2017-11-12,1200,28.7,51.69311557788948
2017-11-13,1200,29.1,43.96042713567843
2017-11-14,1200,28.3,38.815675057208274
2017-11-16,1200,27.8,38.10892791127546
2017-11-18,1200,26.4,42.71344221105531
2017-11-19,1200,27.2,45.56291839557403
2017-11-20,1200,28.2,34.880384615384656
2017-11-21,1200,29.0,37.02791907514453
2017-11-22,1200,28.7,40.20226130653269
2017-11-23,1200,27.7,51.16851758793973
2017-11-25,1200,27.0,38.93588845654996
2017-11-27,1200,28.4,49.116758793969886
2017-11-28,1200,28.6,48.69434673366836
2017-11-29,1200,28.5,39.870000000000005
2017-11-30,1200,26.1,39.83792452830192
2017-12-02,1200,28.2,46.41087939698495
2017-12-04,1200,27.8,43.50087939698496
2017-12-05,1200,29.4,47.32030150753774
2017-12-06,1200,29.7,46.28582914572866
2017-12-07,1200,28.5,47.60459798994979
2017-12-11,1200,28.7,44.62482412060304
2017-12-13,1200,29.1,38.81615577889451
2017-12-14,1200,28.8,50.100376884422154
2017-12-15,1200,27.2,40.824899497487465
2017-12-16,1200,29.0,51.36525125628144
2017-12-18,1200,26.5,46.546381909547776
2017-12-25,1200,27.6,46.34233668341711
2017-12-27,1200,28.4,46.928643216080424
2017-12-29,1200,28.3,45.93796482412062
2017-12-30,1200,28.3,48.53690954773873
2017-12-31,1200,27.8,42.86746231155781
2018-01-01,1200,28.6,50.40675879396988
2018-01-05,1200,26.2,43.335226130653304
2018-01-07,1200,28.1,42.60400000000002
2018-01-08,1200,28.5,48.05250000000002
2018-01-12,1200,27.6,38.15435398230091
2018-01-13,1200,30.0,41.85902548725642
2018-01-15,1200,28.4,47.3723366834171
2018-01-17,1200,28.6,49.718150289017366
2018-03-31,1200,24.8,36.32012562814074
2018-04-02,1200,26.3,37.37330097087383
2018-04-03,1200,26.4,35.68734104046244
2018-04-04,1200,26.4,37.92733668341712
2018-04-05,1200,24.8,37.50613193403301
2018-04-20,1200,26.0,36.980274509803955
2018-04-23,1200,24.5,39.00849246231157
2018-04-27,1200,26.1,33.99000000000001
2018-05-02,1200,23.5,29.539008498583595
2018-05-04,1200,24.8,30.407784090909136
2018-05-06,1200,25.3,29.75479899497492
2018-05-09,1200,25.3,36.07100591715981
2018-05-14,1200,24.3,34.10580402010053
2018-05-15,1200,24.4,24.53000000000003
2018-05-16,1200,24.3,30.68292929292934
2018-05-20,1200,23.7,37.67489949748745
2018-05-22,1200,24.9,27.630000000000052
2018-05-23,1200,25.1,38.616557788944746
2018-05-24,1200,24.6,36.56557788944726
2018-05-27,1200,24.3,33.78369346733672
2018-05-30,1200,24.2,29.91377358490567
2018-06-01,1200,23.5,37.31547738693471
2018-06-02,1200,25.3,28.860954248366024
2018-06-03,1200,25.8,33.54314070351762
2018-06-05,1200,23.6,37.239170854271386
2018-06-10,1200,24.3,31.812979452054822
2018-06-12,1200,24.5,35.285075376884464
2018-06-14,1200,21.3,35.27753768844224
2018-06-15,1200,25.0,35.384698492462356
2018-06-16,1200,24.3,31.27000000000004
2018-06-17,1200,25.1,35.12213567839199
2018-06-18,1200,24.4,35.913567839196006
2018-06-19,1200,24.0,34.00296482412063
2018-06-21,1200,24.1,37.99087939698495
2018-06-22,1200,24.3,36.765226130653296
2018-06-23,1200,24.6,37.83515075376887
2018-06-25,1200,24.7,31.776783919598017
2018-06-26,1200,25.0,37.55468208092489
2018-06-28,1200,24.6,35.371407035175906
2018-06-30,1200,23.4,39.977638190954806
2018-07-01,1200,24.8,40.559924623115606
2018-07-04,1200,24.1,36.664246231155815
2018-07-05,1200,24.7,39.49497487437189
2018-07-08,1200,23.1,34.91050251256284
2018-07-09,1200,24.6,40.64304020100504
2018-07-12,1200,25.6,40.92087939698497
2018-07-14,1200,23.5,42.479271356783954
2018-07-15,1200,24.2,31.55075471698116
2018-07-16,1200,24.1,40.46874371859301
2018-07-19,1200,24.4,41.5412814070352
2018-07-21,1200,24.6,42.642537688442225
2018-07-23,1200,20.7,32.14130653266334
2018-07-24,1200,21.5,33.370000000000005
2018-07-25,1200,24.0,30.90214384508993
2018-07-27,1200,24.9,38.20773869346737
2018-07-28,1200,24.3,40.31230869001301
2018-07-30,1200,24.4,41.2947989949749
2018-08-01,1200,25.4,34.35712328767126
2018-08-03,1200,23.7,42.10263819095481
2018-08-04,1200,24.3,40.282261306532696
2018-08-05,1200,24.4,40.47655778894475
2018-08-06,1200,24.3,46.13761306532665
2018-08-08,1200,24.5,44.795854271356816
2018-08-09,1200,26.0,38.011633165829174
2018-08-10,1200,25.4,38.902763819095505
2018-08-11,1200,24.4,45.3556030150754
2018-08-13,1200,25.8,45.89547738693469
2018-08-15,1200,25.2,44.41525125628144
2018-08-17,1200,26.0,35.849447236180936
2018-08-18,1200,24.6,38.42862416107386
2018-08-19,1200,24.2,40.071030150753806
2018-08-20,1200,25.1,43.53974874371861
2018-08-21,1200,25.2,32.8570351758794
2018-08-22,1200,24.8,41.093718592964855
2018-08-24,1200,24.3,40.31070351758797
2018-08-25,1200,25.2,42.91786432160807
2018-08-26,1200,23.4,40.74206030150757
2018-08-27,1200,24.8,46.06927135678395
2018-08-29,1200,23.7,35.55000000000001
2018-08-31,1200,24.4,42.28643216080405
2018-09-01,1200,24.8,37.73000000000002
2018-09-02,1200,25.2,37.00456310679613
2018-09-03,1200,25.1,36.77000000000004
2018-09-04,1200,24.7,45.106105527638206
2018-09-05,1200,25.7,45.98894472361814
2018-09-07,1200,26.0,35.52469178082194
2018-09-10,1200,26.2,40.71471395881009
2018-09-11,1200,26.9,37.69123115577892
2018-09-12,1200,25.9,46.684974874371896
2018-09-13,1200,25.3,42.35082914572867
2018-09-14,1200,25.1,48.630175879397015
2018-09-16,1200,25.8,38.00804020100506
2018-09-17,1200,26.8,42.86427135678395
2018-09-18,1200,27.9,43.814045226130695
2018-09-20,1200,25.6,40.17919597989953
2018-09-21,1200,26.9,48.72366834170857
